设备编号,下单时间,订单编号,购买数量（个）,手续费（元）,总金额（元）,支付状态,出货状态,收款方,退款金额（元）,购买用户,商品ID,商品详情,省市区,软件版本
112834,2018/9/8 14:38,112834qr15363886882302,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0rbD0_VkYYhnYBfa7WbgScY,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/8 13:11,112848qr15363834904154,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0oLJp2Z-cAYhR4UN2aZCnbM,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/8 8:24,112858qr15363662695705,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0kajQRF-7tDCME3n2UpjGF4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/7 13:42,112848qr15362989194947,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0qM83DA2lB48YYjwI7W0Rhw,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/7 0:02,112848qr15362497764198,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0pOSUGvsl7qmtnN15RogvY0,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/6 23:55,112848qr15362493348585,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0jmeppZtvkyiJVeLZSLjkFk,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/6 23:54,112848qr15362493065556,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0pKrQNk-_0TnBVdtjq1GMC4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
113117,2018/9/6 20:15,113117qr15362361659639,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0nSR4dE1b1mKcbSK72nY0lA,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
112858,2018/9/6 16:23,112858qr15362222556462,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0ttfu22ZfCLH5XM2gtcWOnc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
113117,2018/9/6 16:11,113117qr15362215166178,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0nTzJZ2Uy9sqrZI6AFqvu0w,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
113117,2018/9/6 14:19,113117qr15362147734220,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0pP_ljkCcTGBH2AGIGwXwSA,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
112848,2018/9/6 13:32,112848qr15362119393130,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0ro9rDmLYV918zA27FrKSQs,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
113117,2018/9/6 12:15,113117qr15362073472348,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0iZ74p1YIY4_y9jeBpUr8Ws,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
113117,2018/9/5 21:44,113117qr15361550725151,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0jYUfHzECsvDSc5pUL_jtLA,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
112848,2018/9/5 21:43,112848qr15361550289410,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0gx_sdGS0RRI7VSIOHMKRC4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
113117,2018/9/5 21:23,113117qr15361538052315,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0lEeaBukufNIS-FtuUr3jkg,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
112834,2018/9/5 20:11,112834qr15361495265525,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0jMPvgq1DPfxnvJMtSG_uR4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/5 11:05,112834qr15361167822648,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0lVSGhvQxCVi-seeIyPNCew,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/4 22:18,112834qr15360707393942,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0nvYQWvi950__VJp7OZzYOM,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/4 20:48,112858qr15360653584667,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0lK2qEv1MFc17GkPxuSy0ww,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/4 19:50,112834qr15360618699341,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0uPFTal0H8kRng82TKL81O8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/4 18:28,112858qr15360569784325,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0u4QLDcFov3zYWrM052h1Wk,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/4 18:28,112834qr15360569425455,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0smGyZv4ejCdT6XxIcnKK-g,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/4 18:07,112858qr15360556878263,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0rPwiAtzM0n4ekmx63dcC7E,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/4 11:08,112848qr15360305333627,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0qp7Wp_nuicIBuDLRHjIPOE,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/4 9:49,112858qr15360258005650,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0sjlpWeWqaks7S-idRXMaD8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/4 1:17,112858qr15359950645039,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0uNx_R1adnErnsOLnnMWUgY,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/3 22:50,112858qr15359862608572,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0tIqnSws1BDpX-MNvqsmii8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/3 22:47,112858qr15359861271825,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0nBNZN30heQEpkBJ2O9QL_s,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 22:42,112892qr15359858335648,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0sQxxr5Yme9pSE2oz2uFHos,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 22:42,112892qr15359857946204,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0l36fSAOsZ7lwwY_JUqsWNM,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/3 22:09,112834qr15359837883346,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0ix4kq5nFaPUIIhpRUD7e88,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/3 21:18,112858qr15359807859272,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0oHR9q0vxwGs8Rmb982x4yw,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/3 21:18,112858qr15359807423716,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0rupY1bGfp5eBAg3jqTWve0,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/3 19:36,112834qr15359745906154,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0prI8Zw4bZMrNjzUEuO3ehw,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 17:29,112892qr15359670191530,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0oXfGFX6dmPLu0FMtw8HSz4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 16:05,112892qr15359619855701,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0jWnjdudKNE2FqfWJOJBIC4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 15:21,112892qr15359593647610,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0uTFWyPMvF0nLrOkvqCcewc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 15:17,112892qr15359591199580,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0n3Z8WVdeNH4iX78JAnNVTQ,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 15:16,112892qr15359590713809,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0t3h0qSkoU7oXnRRvKSlqTY,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/3 15:11,112848qr15359587251921,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0j0eXVeVXYxK6LcQdXDwTxo,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/3 13:20,112834qr15359520518019,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0u_UVixoidxtKMCBPeuuQiA,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/3 11:44,112834qr15359462854846,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0pAGGNodz40nCpdDyXv4b10,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 11:06,112892qr15359440063261,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0niLQi_IESnAwd35pdgqFJg,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/3 8:42,112858qr15359353903831,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0lhWnQx4ex2u9XVVfSQot1k,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/3 8:16,112892qr15359338626249,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0qug8517TsY1fWRMxK4pXGY,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/2 22:07,112834qr15358972272672,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0pk2PXwrxioDy6TLN2N7Fyw,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/2 22:04,112892qr15358971291921,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0qclEWrffUgm_PvA9to7nmM,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/2 21:36,112834qr15358953736692,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0nSR4dE1b1mKcbSK72nY0lA,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/2 19:33,112834qr15358880174842,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0lhWnQx4ex2u9XVVfSQot1k,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/2 19:32,112834qr15358879517526,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0uJMsn4mtXcXftrPzgpiaxE,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/2 19:09,112892qr15358866356546,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0qkPSK0VDYXC1HPGXqGtXYs,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/2 18:41,112892qr15358849639064,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0me0kB-5uMltUqloGEhsnNs,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/2 18:13,112834qr15358832287007,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0pdgBwAe6VcCKCQenILtqmk,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/2 16:41,112858qr15358777278541,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0l21Yl9KNp5sxZgUxRNxVsg,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/2 13:18,112858qr15358655567824,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0tqoAr0_lU7a4uXclRhki3Y,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/2 12:23,112848qr15358622131627,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0hsTgdOnJ6zMw9knx8_aPFM,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/2 10:38,112848qr15358559449748,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0iePX3frhRvybEotHlVKV48,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/1 23:30,112858qr15358158204800,1,0.02,2.0,支付宝,出货成功,平台,0.0,os-xL0pCSqBPR_371cpkt_OhXMQw,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/1 20:36,112834qr15358054008377,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0mcEDJOP7ugGUsdraKrFtPA,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/1 19:51,112858qr15358027096110,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0gyhoUXuYbW8xG9NesEhcCQ,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
113117,2018/9/1 16:43,113117qr15357914385377,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0laPhmIR_n-TIMoZBvwavNc,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
112834,2018/9/1 16:01,112834qr15357888601670,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0lJvVzpQ_MgR43_ZSxAaJVo,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/1 3:15,112858qr15357429528314,1,0.02,2.0,微信,出货成功,平台,0.0,os-xL0qvSKoAmfMmhHXfQCh3UOBY,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/16 18:25,112834qr15370935673441,1,0.11,2.0,支付宝,出货成功,平台,0.0,os-xL0uu4nx7t8_ofxx5aOVLJCC8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/16 18:25,112834qr15370935673441,1,0.11,2.0,支付宝,出货成功,平台,0.0,os-xL0uu4nx7t8_ofxx5aOVLJCC8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/16 18:25,112834qr15370935673441,1,0.11,2.0,支付宝,出货成功,平台,0.0,os-xL0uu4nx7t8_ofxx5aOVLJCC8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/16 18:22,112834qr15370933558424,1,0.18,2.0,支付宝,出货成功,平台,0.0,os-xL0nF_HRdelp2ECCCD-fJU4K8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/16 18:10,112834qr15370926451969,1,0.18,2.0,微信,出货成功,平台,0.0,os-xL0kNd_sutZRoXI4pRFhs35_8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/16 18:10,112834qr15370926451969,1,0.18,2.0,微信,出货成功,平台,0.0,os-xL0kNd_sutZRoXI4pRFhs35_8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/16 8:17,112834qr15370570856486,1,0.15,2.0,支付宝,出货成功,平台,0.0,os-xL0njetHFwhYx7UIafQ9boMtg,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/15 22:08,112834qr15370205176952,1,0.14,2.0,支付宝,出货成功,平台,0.0,os-xL0rraBbCJb9F2bcclLxL3Du0,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/15 22:08,112834qr15370205176952,1,0.14,2.0,支付宝,出货成功,平台,0.0,os-xL0rraBbCJb9F2bcclLxL3Du0,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/15 20:46,112834qr15370156277782,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0ijG0upwkUDtwMXuVQxzupc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/15 20:46,112834qr15370156277782,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0ijG0upwkUDtwMXuVQxzupc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/15 20:06,112834qr15370132147574,1,0.07,2.0,微信,出货成功,平台,0.0,os-xL0jfsQS8UhEkevpVu1kma5aw,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/15 12:35,112892qr15369861571288,1,0.12,2.0,支付宝,出货成功,平台,0.0,os-xL0hicIc9II6besjqC8LO7eqE,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/15 12:35,112892qr15369861571288,1,0.12,2.0,支付宝,出货成功,平台,0.0,os-xL0hicIc9II6besjqC8LO7eqE,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/15 10:40,112858qr15369792398552,1,0.12,2.0,微信,出货成功,平台,0.0,os-xL0oWVsHX7yUZ3Wt5-g7YhcEk,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/15 10:40,112858qr15369792398552,1,0.12,2.0,微信,出货成功,平台,0.0,os-xL0oWVsHX7yUZ3Wt5-g7YhcEk,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/15 10:40,112858qr15369792398552,1,0.12,2.0,微信,出货成功,平台,0.0,os-xL0oWVsHX7yUZ3Wt5-g7YhcEk,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 23:08,112892qr15369377473118,1,0.1,2.0,微信,出货成功,平台,0.0,os-xL0vdM1bfncAZC4OXEF5edfx0,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 23:08,112892qr15369377473118,1,0.1,2.0,微信,出货成功,平台,0.0,os-xL0vdM1bfncAZC4OXEF5edfx0,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 23:07,112892qr15369376867210,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0psNEKfDdhaQN9y3hJmSNEU,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 23:07,112892qr15369376867210,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0psNEKfDdhaQN9y3hJmSNEU,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 23:07,112892qr15369376867210,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0psNEKfDdhaQN9y3hJmSNEU,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 23:07,112892qr15369376867210,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0psNEKfDdhaQN9y3hJmSNEU,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 22:49,112892qr15369366043411,1,0.07,2.0,微信,出货成功,平台,0.0,os-xL0s24nvNxFIVPYr_i0ako6bw,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/14 22:29,112848qr15369353797166,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0itv04Ut2XNLAKveUzUxwiQ,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/14 22:29,112848qr15369353797166,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0itv04Ut2XNLAKveUzUxwiQ,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/14 22:29,112848qr15369353797166,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0itv04Ut2XNLAKveUzUxwiQ,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/14 22:19,112858qr15369347664876,1,0.09,2.0,微信,出货成功,平台,0.0,os-xL0njetHFwhYx7UIafQ9boMtg,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/14 22:19,112858qr15369347664876,1,0.09,2.0,微信,出货成功,平台,0.0,os-xL0njetHFwhYx7UIafQ9boMtg,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/14 22:17,112858qr15369346737945,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0kX226qzbBJfld6OrluAdHs,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/14 22:09,112848qr15369341837261,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0ivvEsnOaz3DDXdv2qx2Yew,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/14 22:09,112848qr15369341837261,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0ivvEsnOaz3DDXdv2qx2Yew,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/14 22:09,112848qr15369341837261,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0ivvEsnOaz3DDXdv2qx2Yew,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/14 22:09,112848qr15369341837261,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0ivvEsnOaz3DDXdv2qx2Yew,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/14 16:15,112834qr15369129077629,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0ttfu22ZfCLH5XM2gtcWOnc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112834,2018/9/14 16:15,112834qr15369129077629,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0ttfu22ZfCLH5XM2gtcWOnc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/14 12:28,112892qr15368992921371,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0uNx_R1adnErnsOLnnMWUgY,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
113117,2018/9/14 10:08,113117qr15368908915807,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0hGDTSBxCBjD_dGgcw-6jTw,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
113117,2018/9/14 10:08,113117qr15368908915807,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0hGDTSBxCBjD_dGgcw-6jTw,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
113117,2018/9/14 10:08,113117qr15368908915807,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0hGDTSBxCBjD_dGgcw-6jTw,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
113117,2018/9/14 10:08,113117qr15368908915807,1,0.08,2.0,微信,出货成功,平台,0.0,os-xL0hGDTSBxCBjD_dGgcw-6jTw,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
112858,2018/9/14 9:40,112858qr15368892283993,1,0.1,2.0,微信,出货成功,平台,0.0,os-xL0mqI6KGGVJxYxuN0HkczGUU,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/13 21:33,112892qr15368455789364,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0r_SWzwjaduvXBpqkDnVu_4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/13 21:33,112892qr15368455789364,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0r_SWzwjaduvXBpqkDnVu_4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/13 19:32,112858qr15368383579601,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0oH5dyoKe_2IgfpmRc_Zgd4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112858,2018/9/13 19:32,112858qr15368383579601,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0oH5dyoKe_2IgfpmRc_Zgd4,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/13 17:38,112892qr15368314765749,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0iokm-TUbBMjF8T7r4kDnQ8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/13 17:38,112892qr15368314765749,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0iokm-TUbBMjF8T7r4kDnQ8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112892,2018/9/13 17:38,112892qr15368314765749,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0iokm-TUbBMjF8T7r4kDnQ8,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/13 13:59,112848qr15368184069526,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0rmoDZEACtpAXUeWSX_W5Qc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/13 13:59,112848qr15368184069526,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0rmoDZEACtpAXUeWSX_W5Qc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
112848,2018/9/13 13:59,112848qr15368184069526,1,0.06,2.0,微信,出货成功,平台,0.0,os-xL0rmoDZEACtpAXUeWSX_W5Qc,商品0046,农夫山泉550X1,广东省中山市,V3.0.33;rk3288;(900x1440)
113117,2018/9/12 22:39,113117qr15367631991697,1,0.04,2.0,微信,出货成功,平台,0.0,os-xL0tweh5gVwMZPSfqx8kqAtis,商品0046,农夫山泉550X1,广东省广州市白云区,V3.0.33;rk3288;(900x1440)
